Date,Sid,Open,High,Low,Close,Volume
2016-06-01,ADANIENT.NS,38.96510123598373,41.26030533280778,38.75159396504104,40.112701416015625,9021732.0
2016-06-02,ADANIENT.NS,40.619781022244666,40.779908663035144,39.605620613438134,40.32620620727539,5390009.0
2016-06-03,ADANIENT.NS,40.56640374400479,40.94003862973328,38.13775643459012,38.45801544189453,5454098.0
2016-06-06,ADANIENT.NS,38.45802154235013,38.91172405444382,37.41717306417498,38.59146499633789,5051899.0
2016-06-07,ADANIENT.NS,38.911720914321826,39.17860780075994,38.32457873238243,38.85834503173828,4197626.0
2016-06-08,ADANIENT.NS,38.965099076017246,40.29951851124768,38.804967697496785,39.9792594909668,4976982.0
2016-06-09,ADANIENT.NS,40.08600861837022,40.43295929290886,39.41879894459267,39.872501373291016,3803414.0
2016-06-10,ADANIENT.NS,39.79243787371692,40.513023430297466,39.445487196422675,39.8458137512207,2797763.0
2016-06-13,ADANIENT.NS,39.07185229883266,39.685686158824026,38.45801843884129,38.85834503173828,4466319.0
2016-06-14,ADANIENT.NS,39.12522908608349,42.56803305167682,38.85834221896408,42.087642669677734,11896589.0
2016-06-15,ADANIENT.NS,42.2210872913452,42.91498494451026,41.68731727884591,42.648101806640625,8418476.0
2016-06-16,ADANIENT.NS,42.1677073650206,42.59472187718344,40.99341932495278,42.00757598876953,4883954.0
2016-06-17,ADANIENT.NS,42.32783817998017,43.34199856710857,41.84744779435723,42.06095504760742,5533237.0
2016-06-20,ADANIENT.NS,41.63394598657146,43.12849695480089,41.31368319642779,42.56803894042969,3617653.0
2016-06-21,ADANIENT.NS,42.67478975678749,43.075116332066095,41.68731728864959,41.98088836669922,3180115.0
2016-06-22,ADANIENT.NS,42.32783760714699,42.48796897910753,41.04679410498253,41.447120666503906,4106076.0
2016-06-23,ADANIENT.NS,41.60725260154575,42.32783817998017,40.69984397266248,42.06095504760742,5537212.0
2016-06-24,ADANIENT.NS,40.03263586132944,40.48633832538817,38.59146091053342,39.605621337890625,5617427.0
2016-06-27,ADANIENT.NS,39.819127871252135,40.619781022244666,39.01847472025961,40.32620620727539,3331651.0
2016-06-28,ADANIENT.NS,40.4062754956503,44.03589903400076,40.24614411123891,43.47544479370117,14977945.0
2016-06-29,ADANIENT.NS,43.90245550696094,44.75648450048521,43.128490330294625,44.46290969848633,8713634.0
2016-06-30,ADANIENT.NS,44.62304640725452,46.8381867096821,44.43622707547675,46.30441665649414,9513478.0
2016-07-01,ADANIENT.NS,46.46453793257573,46.571293414680866,45.05005114942955,45.183494567871094,4926955.0
2016-07-04,ADANIENT.NS,45.370324555262435,46.35779711630858,45.23688110536094,45.904090881347656,4389525.0
2016-07-05,ADANIENT.NS,45.69057700955074,46.14428317903332,44.91661557474835,45.15681076049805,4880851.0
2016-07-07,ADANIENT.NS,45.13012866755638,45.58383115904851,44.516294785902225,44.64973449707031,3419333.0
2016-07-08,ADANIENT.NS,44.67641765427422,44.8365490272855,43.04842719506588,43.74232482910156,4342598.0
2016-07-11,ADANIENT.NS,44.30277962819836,44.99667721308376,43.82238554319186,44.676414489746094,4478982.0
2016-07-12,ADANIENT.NS,44.99668336890116,45.29025445815659,44.382849512494175,44.80986404418945,4933490.0
2016-07-13,ADANIENT.NS,45.0500576669535,45.61051562137968,43.55550685857704,43.955833435058594,5360149.0
2016-07-14,ADANIENT.NS,43.98252002023853,44.40953452376202,43.58219345609027,43.74232482910156,3366956.0
2016-07-15,ADANIENT.NS,43.955838625694525,44.64973636304853,42.70148286773124,43.1818733215332,4422082.0
2016-07-18,ADANIENT.NS,43.502123401573634,44.88992220745243,42.75484625915596,43.28861618041992,6300888.0
2016-07-19,ADANIENT.NS,43.12848619824541,43.76900788202158,42.43458864167777,42.83491516113281,4267228.0
2016-07-20,ADANIENT.NS,43.04842859433223,44.649731166214835,42.83492133563055,44.276092529296875,7248467.0
2016-07-21,ADANIENT.NS,44.40952815728704,45.10342569184675,42.968353480309666,43.28861618041992,5338705.0
2016-07-22,ADANIENT.NS,42.91498211451049,43.87576657894691,42.91498211451049,43.55550384521485,4153765.0
2016-07-25,ADANIENT.NS,43.50212874837122,43.66226011810792,42.7014756364476,43.15517807006836,6642295.0
2016-07-26,ADANIENT.NS,43.341996248939,45.503756605379294,43.288620372671275,44.2494010925293,14027560.0
2016-07-27,ADANIENT.NS,44.356156898841775,44.94330275226236,43.87576653547937,44.222713470458984,9301461.0
2016-07-28,ADANIENT.NS,44.3561564809815,44.83654683981835,42.594718937313466,43.929141998291016,52012681.0
2016-07-29,ADANIENT.NS,43.07511933846427,43.82239292418244,42.75485656118486,43.048431396484375,7206920.0
2016-08-01,ADANIENT.NS,43.28862144056246,43.63556838162128,39.89918968903205,41.50049591064453,8520575.0
2016-08-02,ADANIENT.NS,41.36705596441048,42.16770914265845,41.20692831816902,41.52718734741211,5121353.0
2016-08-03,ADANIENT.NS,41.367057099899,41.74069575823878,39.95257002861854,40.112701416015625,6990512.0
2016-08-04,ADANIENT.NS,40.43295941601219,41.20692458306568,39.63230631033751,40.8599739074707,4363036.0
2016-08-05,ADANIENT.NS,41.15354070152908,41.44711546943862,40.29951180717302,41.23360824584961,6216275.0
2016-08-08,ADANIENT.NS,41.47380971694598,42.27446286144131,41.10017108461349,42.00757598876953,4328727.0
2016-08-09,ADANIENT.NS,41.92751522803543,42.32784182949073,40.99342231581324,41.42043685913086,4575831.0
2016-08-10,ADANIENT.NS,41.52718590142012,43.44875495700955,40.83328824825506,42.648101806640625,22730605.0
2016-08-11,ADANIENT.NS,42.70147947633152,42.834922919238494,39.81912950891824,40.51302719116211,10262382.0
2016-08-12,ADANIENT.NS,40.61978449315409,40.75322420521507,39.76575538892236,40.03263854980469,4789062.0
2016-08-16,ADANIENT.NS,40.139389489420736,40.45965226526518,39.231984519128616,39.44549179077149,6591779.0
2016-08-17,ADANIENT.NS,39.498864571302995,40.32620565101491,39.41880075201215,39.712371826171875,5498363.0
2016-08-18,ADANIENT.NS,39.872504869178755,40.45965077881552,39.712373487139615,39.899192810058594,4474693.0
2016-08-19,ADANIENT.NS,39.97925459685165,41.82075588250698,39.89918704901297,41.07347869873047,13148637.0
2016-08-22,ADANIENT.NS,41.07348698768215,41.07348698768215,39.79244333133455,40.03263854980469,5673853.0
2016-08-23,ADANIENT.NS,39.97926229387726,40.24614545228228,39.33874047164904,39.73906707763672,4062899.0
2016-08-24,ADANIENT.NS,39.605621091538296,40.21945493225848,39.552245210630474,39.95256805419922,4865911.0
2016-08-25,ADANIENT.NS,40.032630181271315,40.21944947586382,38.9650940241424,39.09853744506836,6835484.0
2016-08-26,ADANIENT.NS,39.15191947246619,39.49886644259,38.271202471502455,38.56477355957031,4364418.0
2016-08-29,ADANIENT.NS,37.684049802166165,39.632306708692965,37.65736186327673,38.8316535949707,10825980.0
2016-08-30,ADANIENT.NS,38.965097194115216,39.44548756971509,38.83165376233309,39.15191650390625,4425550.0
2016-08-31,ADANIENT.NS,39.312047507218814,39.47217889172965,38.751593266571184,38.85834503173828,3876489.0
2016-09-01,ADANIENT.NS,38.91171983661757,39.2319825967692,37.470548626215525,37.63067626953125,4977470.0
2016-09-02,ADANIENT.NS,37.81749953970444,38.29789373010279,37.71074776634513,37.95094299316406,3469164.0
2016-09-06,ADANIENT.NS,38.19113199829171,38.8850296223663,38.19113199829171,38.48470306396485,4055078.0
2016-09-07,ADANIENT.NS,38.64482848357472,39.392105607316616,38.27119365846307,38.67151641845703,4672665.0
2016-09-08,ADANIENT.NS,38.83165836024316,39.97926229387726,38.538087259673674,39.73906707763672,6031889.0
2016-09-09,ADANIENT.NS,39.899193243437246,39.899193243437246,39.09854379806528,39.20529556274414,3121694.0
2016-09-12,ADANIENT.NS,38.6982159086747,38.6982159086747,35.81586604440585,37.33710479736328,4306496.0
2016-09-14,ADANIENT.NS,37.39048371019756,38.29789243691403,37.36379576775889,38.05769348144531,3977495.0
2016-09-15,ADANIENT.NS,38.164446120330766,38.43132926142452,37.577300220516435,37.97762680053711,1811743.0
2016-09-16,ADANIENT.NS,38.164447381780654,38.69821741837095,36.58982895008544,36.88340377807617,12219607.0
2016-09-19,ADANIENT.NS,37.09690928220307,37.710743113565286,36.990153785254854,37.363792419433594,2856014.0
2016-09-20,ADANIENT.NS,37.470548626215525,38.08437873244598,37.470548626215525,37.63067626953125,4768877.0
2016-09-21,ADANIENT.NS,37.84418082215624,38.29788698935873,37.52392182168605,37.870872497558594,4374994.0
2016-09-22,ADANIENT.NS,38.21782531780319,38.56477604706608,37.76412281754273,38.35126876831055,4558398.0
2016-09-23,ADANIENT.NS,38.64482984585834,38.885025005025646,38.08437198329501,38.21781539916992,4331006.0
2016-09-26,ADANIENT.NS,38.1110681510939,38.48470303344709,37.33710297389685,37.49723434448242,3588558.0
2016-09-27,ADANIENT.NS,37.7107438279492,38.11107040975869,37.55061244787339,37.63067626953125,3363070.0
2016-09-28,ADANIENT.NS,37.630676101383166,38.324577499691046,37.630676101383166,37.97762680053711,2625123.0
2016-09-29,ADANIENT.NS,38.27119784790907,38.48470135033922,34.21455656654217,34.641571044921875,9283018.0
2016-09-30,ADANIENT.NS,34.58819786540312,35.38884727220449,33.78754472184175,35.06858825683594,5643033.0
2016-10-03,ADANIENT.NS,35.22871923891886,35.94930481800941,35.22871923891886,35.76248550415039,2435232.0
2016-10-04,ADANIENT.NS,36.02936635189513,36.66989180836874,35.76248323620427,36.2962532043457,4761110.0
2016-10-05,ADANIENT.NS,36.509754886740225,36.723262094144815,35.815857396865084,36.10942840576172,2904432.0
2016-10-06,ADANIENT.NS,36.296257123448065,36.589828208730495,35.30878463098153,35.62904739379883,2998323.0
2016-10-07,ADANIENT.NS,35.84255919788706,36.48308106791349,35.38885293695283,36.21619415283203,5426409.0
2016-10-10,ADANIENT.NS,36.483073647659566,37.550609880578534,35.81586396918019,36.85670852661133,9051818.0
2016-10-13,ADANIENT.NS,36.80333521540402,37.20366179775786,35.78917478922496,35.97599411010742,4018770.0
2016-10-14,ADANIENT.NS,36.18950017190277,36.563138801281646,35.81586527928387,36.08274841308594,3967572.0
2016-10-17,ADANIENT.NS,36.24288098951671,36.80333521540402,35.49560370598685,35.97599411010742,5609924.0
2016-10-18,ADANIENT.NS,36.26956568137285,36.69658016606712,36.13612225362098,36.58982467651367,2036798.0
2016-10-19,ADANIENT.NS,36.77664795796305,37.15028660666854,36.50976481035634,36.91009140014648,3772621.0
2016-10-20,ADANIENT.NS,37.09690981919565,38.24450994163087,36.9901543207021,37.97762680053711,4863051.0
2016-10-21,ADANIENT.NS,38.16444842437232,38.56477502856128,37.68405425728939,38.1110725402832,5021877.0
2016-10-24,ADANIENT.NS,38.37795569748908,38.85834612781171,37.95094115125556,38.1110725402832,5009177.0
2016-10-25,ADANIENT.NS,37.36379647340278,37.630679639590106,35.655738230987225,36.02937316894531,12491285.0
2016-10-26,ADANIENT.NS,36.02937063021553,36.34963339648205,35.762487482833535,35.9226188659668,4232086.0
2016-10-27,ADANIENT.NS,36.002688703439716,36.002688703439716,35.41554642846864,35.73580551147461,4514117.0
2016-10-28,ADANIENT.NS,35.84254221021282,36.16280112505812,35.335460301299435,35.70909881591797,4370843.0
2016-11-01,ADANIENT.NS,35.92261847908126,35.975994360630764,35.548979834714444,35.62904739379883,2748250.0
2016-11-02,ADANIENT.NS,35.33547342695094,35.33547342695094,34.45475641302829,34.56150817871094,5549840.0
2016-11-03,ADANIENT.NS,34.481445953676236,34.98852433770718,34.374694183042514,34.428070068359375,2929536.0
2016-11-04,ADANIENT.NS,34.53481949391939,34.694950875756696,32.98689276751911,33.307151794433594,4715639.0
2016-11-07,ADANIENT.NS,33.73416582842199,33.97436476604718,33.54735024522919,33.680789947509766,1975513.0
2016-11-08,ADANIENT.NS,33.89429445817609,35.629044077929215,33.333836543785715,34.58819580078125,7528276.0
2016-11-09,ADANIENT.NS,31.91935208362718,33.41390272389571,31.14538695791755,33.04026412963867,5306548.0
2016-11-10,ADANIENT.NS,33.68079253600841,36.02937258100481,33.62741665099404,34.775020599365234,5593644.0
2016-11-11,ADANIENT.NS,34.161182723805354,35.70911327193827,33.81423573699927,34.13449478149414,3677126.0
2016-11-15,ADANIENT.NS,34.32131182899586,34.3746914468241,31.812600577671695,33.013580322265625,4001574.0
2016-11-16,ADANIENT.NS,33.44059805800782,33.78754879181331,32.746700327157285,33.066959381103516,3095375.0
2016-11-17,ADANIENT.NS,33.20039672030888,34.16117744200351,33.09364123080962,33.60072326660156,2968862.0
2016-11-18,ADANIENT.NS,33.57403443885992,34.69494649672458,33.22708377812958,34.347999572753906,4611742.0
2016-11-21,ADANIENT.NS,34.88177159537699,34.88177159537699,32.93351446798005,33.520660400390625,3485853.0
2016-11-22,ADANIENT.NS,33.70747364254168,34.10780017248281,32.880132645564615,33.38721466064453,2372868.0
2016-11-23,ADANIENT.NS,33.654100500231515,34.16117881971403,33.41390531012086,33.814231872558594,2428579.0
2016-11-24,ADANIENT.NS,33.57403950392759,33.814234714223666,32.720010428759224,32.90682601928711,3539870.0
2016-11-25,ADANIENT.NS,33.2804606322492,34.294620970040995,33.093641327648626,33.920982360839844,4180924.0
2016-11-28,ADANIENT.NS,33.86760915628902,35.54897929358563,33.62741395621237,35.01521301269531,4605104.0
2016-11-29,ADANIENT.NS,35.0685874691931,36.00268029119491,34.988519914579285,35.46891403198242,3342447.0
2016-11-30,ADANIENT.NS,35.495607267501214,36.61651956850463,35.495607267501214,36.32294845581055,3278166.0
2016-12-01,ADANIENT.NS,36.45637837404178,36.77664108068847,35.548973599808626,35.84254837036133,1688975.0
2016-12-02,ADANIENT.NS,35.65573866386184,37.710747663001825,35.495607267501214,36.32294845581055,8445084.0
2016-12-05,ADANIENT.NS,36.29625823076798,38.24451159760316,35.81586780864648,37.17697525024414,8203002.0
2016-12-06,ADANIENT.NS,37.89755588459156,37.97761969090325,37.0435270035627,37.25703048706055,4109816.0
2016-12-07,ADANIENT.NS,37.89756340029023,38.03100310393963,36.6165160879352,37.283729553222656,3403877.0
2016-12-08,ADANIENT.NS,37.68404714703479,37.897558116626435,37.44385197719368,37.7374267578125,2653869.0
2016-12-09,ADANIENT.NS,37.89756526716645,38.43133158157819,37.81749770427248,38.1110725402832,3444567.0
2016-12-12,ADANIENT.NS,37.95093886010374,38.965099280372115,37.657364041816535,37.97762680053711,4230489.0
2016-12-13,ADANIENT.NS,38.0576883080374,38.35126310847608,37.41716656629824,37.844181060791016,2127965.0
2016-12-14,ADANIENT.NS,37.84418082215624,38.32457492800126,37.6573615148987,37.870872497558594,2190327.0
2016-12-15,ADANIENT.NS,37.57729712874562,39.44548643621191,37.417165762560565,38.91171646118164,5888109.0
2016-12-16,ADANIENT.NS,39.17860698467716,39.4988660102677,38.69821657791129,39.258670806884766,4653841.0
2016-12-19,ADANIENT.NS,39.01847044902017,39.81912351236752,38.831651151788485,39.04515838623047,3108930.0
2016-12-20,ADANIENT.NS,38.965100148510224,39.285359177606054,38.16444697063041,38.56477355957031,2956049.0
2016-12-21,ADANIENT.NS,38.69821626400837,39.63230912922729,38.4847052663331,39.28535842895508,2934843.0
2016-12-22,ADANIENT.NS,39.12522723894389,39.44548623290357,38.08437523248563,38.27119827270508,1856730.0
2016-12-23,ADANIENT.NS,38.24450866282423,38.538083471294975,37.47054720585577,38.08437728881836,2004243.0
2016-12-26,ADANIENT.NS,37.73742904036221,38.08437597922464,36.856708381994935,37.20365905761719,1737056.0
2016-12-27,ADANIENT.NS,37.310414811054976,38.0576883080374,36.643205130504995,37.844181060791016,2230132.0
2016-12-28,ADANIENT.NS,38.057681262717914,38.35125600880941,37.630666847274966,37.79079818725586,2156431.0
2016-12-29,ADANIENT.NS,37.630675846581056,39.36542559384446,37.44385652805238,38.99178695678711,3286922.0
2016-12-30,ADANIENT.NS,39.15191594163663,41.18023290768468,38.77827732742048,40.8599739074707,9296640.0
2017-01-02,ADANIENT.NS,41.52718110169781,41.52718110169781,40.753215980894936,41.07347869873047,4214451.0
2017-01-03,ADANIENT.NS,41.1535449690635,41.313676337550405,40.45964735463337,40.8599739074707,2311286.0
2017-01-04,ADANIENT.NS,41.10017281724788,42.06095737849747,40.993421053086905,41.52718734741211,3999976.0
2017-01-05,ADANIENT.NS,41.900825329961464,42.487971233801346,41.740693949503296,42.24777603149414,4236903.0
2017-01-06,ADANIENT.NS,42.27446318150888,42.64810181667025,41.84744866611303,41.98088836669922,2129980.0
2017-01-09,ADANIENT.NS,41.9275119297257,42.4612819352628,41.76738055438857,42.03426742553711,1553096.0
2017-01-10,ADANIENT.NS,41.927514343835455,43.34200139003037,41.900826402535955,42.808231353759766,5866204.0
2017-01-11,ADANIENT.NS,42.99504670033166,43.55550462603017,42.78153945293602,43.15517807006836,2756868.0
2017-01-12,ADANIENT.NS,43.02173884258262,43.36868578788901,42.19439778285526,42.78153991699219,2850672.0
2017-01-13,ADANIENT.NS,42.72816661000246,42.9683618132872,41.39374715319384,41.90082550048828,3402978.0
2017-01-16,ADANIENT.NS,41.847449204623786,42.91498550685091,41.420434683732935,42.594722747802734,2758705.0
2017-01-17,ADANIENT.NS,42.64809996430144,42.83491927376786,41.954198604351944,42.14101791381836,1636711.0
2017-01-18,ADANIENT.NS,42.221091582614775,43.07512070000748,41.84745290956536,42.27446746826172,2935552.0
2017-01-19,ADANIENT.NS,42.43459407357371,43.235243478212475,42.0609554426863,43.0217399597168,2358482.0
2017-01-20,ADANIENT.NS,43.2085554601248,43.7690134054406,41.10017085119959,41.3670539855957,5478077.0
2017-01-23,ADANIENT.NS,41.31368140948753,42.167710497250745,41.10017413754672,41.74069595336914,1623211.0
2017-01-24,ADANIENT.NS,41.79407051264267,42.8349188044019,41.79407051264267,42.51465606689453,2803579.0
2017-01-25,ADANIENT.NS,42.62142084673067,42.88830402830833,42.06096280233301,42.70148468017578,3122787.0
2017-01-27,ADANIENT.NS,42.75485514167196,50.04079758365386,42.75485514167196,49.42695999145508,45884559.0
2017-01-30,ADANIENT.NS,49.053322870617066,50.12085915010231,48.41280110292592,49.29351806640625,17647258.0
2017-01-31,ADANIENT.NS,49.106696248583994,49.880661413064935,45.66388865297829,46.51791763305664,19334140.0
2017-02-01,ADANIENT.NS,46.97162403992396,48.7330578862032,46.544609547689,48.492862701416016,12838038.0
2017-02-02,ADANIENT.NS,48.252671252444415,52.12249365759774,47.665525345973414,50.14754867553711,24532952.0
2017-02-03,ADANIENT.NS,50.414424344760675,50.89481841706037,49.34688818980506,50.467803955078125,8428402.0
2017-02-06,ADANIENT.NS,50.76138152841855,53.48360000804237,50.52118632973998,51.882293701171875,14001719.0
2017-02-07,ADANIENT.NS,52.25593086452822,52.25593086452822,48.439488259953656,49.02663040161133,13854294.0
2017-02-08,ADANIENT.NS,49.34689163391116,50.76137853923458,48.57292646626554,49.16007232666016,11251319.0
2017-02-09,ADANIENT.NS,49.37358149083557,50.38774188241796,48.33273315957469,49.9874153137207,6710539.0
2017-02-10,ADANIENT.NS,50.17423189120691,50.68131392771657,49.32020292104302,49.56039810180664,5862282.0
2017-02-13,ADANIENT.NS,49.93404389011646,49.987419774236315,48.03916637301893,48.946571350097656,3914814.0
2017-02-14,ADANIENT.NS,49.05331740194434,49.16006914961172,47.665518524951246,48.439483642578125,6104677.0
2017-02-15,ADANIENT.NS,48.83981624519582,51.642098547924405,48.706372807252535,49.240142822265625,21391968.0
2017-02-16,ADANIENT.NS,49.480340580634405,50.441125162652625,48.57293188185046,50.33436965942383,6326139.0
2017-02-17,ADANIENT.NS,50.65462413081577,50.89482305724482,49.85397100741199,50.067481994628906,3374607.0
2017-02-20,ADANIENT.NS,50.17423816205161,53.24340749264193,49.98741883438436,51.989051818847656,16147853.0
2017-02-21,ADANIENT.NS,52.25593081791366,52.94982845355552,51.695476616216745,52.0157356262207,6668577.0
2017-02-22,ADANIENT.NS,52.09579425591072,52.469432844335074,50.20091711376955,50.467803955078125,8602445.0
2017-02-23,ADANIENT.NS,50.44111870403978,52.149176642914426,50.12085597212091,51.56203079223633,10935229.0
2017-02-27,ADANIENT.NS,51.668782126585214,52.14917622057295,50.494494171499,51.26845932006836,4548462.0
2017-02-28,ADANIENT.NS,51.24176788571757,53.77717058395029,50.76137752623589,52.57619094848633,14953530.0
2017-03-01,ADANIENT.NS,52.8430771015065,53.13665191108729,51.8556046509565,52.30930709838867,4400485.0
2017-03-02,ADANIENT.NS,52.496126818344315,53.32346790067686,49.667156616560774,49.96072769165039,7200998.0
2017-03-03,ADANIENT.NS,49.74722129438567,50.86813720790679,49.613777856082656,50.547874450683594,7195693.0
2017-03-06,ADANIENT.NS,50.73469328661807,51.161707801010515,50.2009232752475,50.921512603759766,4110992.0
2017-03-07,ADANIENT.NS,51.05495244595421,53.05658532320793,50.81475724803577,52.229244232177734,9477886.0
2017-03-08,ADANIENT.NS,52.30931268434562,52.869770686955,50.147551974904296,50.52119064331055,5870227.0
2017-03-09,ADANIENT.NS,50.36105426289259,50.62793739813406,49.53371318056004,49.96072769165039,4135971.0
2017-03-10,ADANIENT.NS,50.17422835394204,50.974881391214886,49.5070187351345,50.2009162902832,3994643.0
2017-03-14,ADANIENT.NS,51.80222774248473,52.84307605163933,51.108330115301634,52.06911087036133,9306723.0
2017-03-15,ADANIENT.NS,52.12249099051756,54.337627325854285,51.535345114090504,54.01736831665039,17509404.0
2017-03-16,ADANIENT.NS,54.6845799251245,55.485233081296634,54.33762922764723,54.84471130371094,13066342.0
2017-03-17,ADANIENT.NS,55.24503580992462,56.259196187257615,54.551134440993685,55.35178756713867,11861764.0
2017-03-20,ADANIENT.NS,55.29841415560396,55.93893593774407,54.364321291267984,55.138282775878906,4024466.0
2017-03-21,ADANIENT.NS,55.08490126939166,55.72542298611903,54.1774927014581,55.29840850830078,4831769.0
2017-03-22,ADANIENT.NS,54.65789431578914,55.35179200357596,54.17750015954269,54.310943603515625,3989897.0
2017-03-23,ADANIENT.NS,54.39100913684052,56.17913104090941,54.25756569784252,55.80549240112305,7976964.0
2017-03-24,ADANIENT.NS,56.15244332145796,57.113227865152744,55.69874085854323,56.446014404296875,9503129.0
2017-03-27,ADANIENT.NS,56.52607842604233,56.52607842604233,54.8713963212278,55.431854248046875,6254579.0
2017-03-28,ADANIENT.NS,56.045691338671475,56.499393799800586,55.43185749809676,55.80549240112305,4754120.0
2017-03-29,ADANIENT.NS,56.018996468308416,56.17912783862631,55.35178678487035,55.75211334228515,3481548.0
2017-03-30,ADANIENT.NS,55.858868227455375,56.846336904033656,55.59198136757384,56.47270202636719,13591248.0
2017-03-31,ADANIENT.NS,56.766275251301906,58.821283972196326,56.15244142899889,57.94056701660156,12821532.0
2017-04-03,ADANIENT.NS,58.10069744761905,59.94220273981547,57.62030703724789,59.675315856933594,8702015.0
2017-04-05,ADANIENT.NS,59.78207308000897,61.62357468850659,59.114863327099464,61.16986846923828,7965639.0
2017-04-06,ADANIENT.NS,60.95635417636043,61.99720246675162,60.76953486918664,61.783695220947266,5980676.0
2017-04-07,ADANIENT.NS,61.1164831774586,63.81201718936744,61.00973142707153,62.66441345214844,10240832.0
2017-04-10,ADANIENT.NS,62.957994462816,64.39917330066078,62.61105119857727,64.10559844970703,8917498.0
2017-04-11,ADANIENT.NS,63.97215142091655,66.98794099540665,63.278250024707454,64.7461166381836,20987827.0
